,chunk_name,class_label
14899,.\bird_data\chunked_files\Acrocephalus-dumetorum-477196_chunk16.wav,Acrocephalus dumetorum
14900,.\bird_data\chunked_files\Acrocephalus-dumetorum-477196_chunk17.wav,Acrocephalus dumetorum
14901,.\bird_data\chunked_files\Acrocephalus-dumetorum-477196_chunk18.wav,Acrocephalus dumetorum
14902,.\bird_data\chunked_files\Acrocephalus-dumetorum-477196_chunk19.wav,Acrocephalus dumetorum
14903,.\bird_data\chunked_files\Acrocephalus-dumetorum-477196_chunk20.wav,Acrocephalus dumetorum
14904,.\bird_data\chunked_files\Acrocephalus-dumetorum-477196_chunk21.wav,Acrocephalus dumetorum
14905,.\bird_data\chunked_files\Acrocephalus-dumetorum-477196_chunk22.wav,Acrocephalus dumetorum
14906,.\bird_data\chunked_files\Acrocephalus-dumetorum-477196_chunk23.wav,Acrocephalus dumetorum
14907,.\bird_data\chunked_files\Acrocephalus-dumetorum-477196_chunk24.wav,Acrocephalus dumetorum
14908,.\bird_data\chunked_files\Acrocephalus-dumetorum-477196_chunk25.wav,Acrocephalus dumetorum
14909,.\bird_data\chunked_files\Acrocephalus-dumetorum-477196_chunk26.wav,Acrocephalus dumetorum
14910,.\bird_data\chunked_files\Acrocephalus-dumetorum-477196_chunk27.wav,Acrocephalus dumetorum
14911,.\bird_data\chunked_files\Acrocephalus-dumetorum-477196_chunk28.wav,Acrocephalus dumetorum
14912,.\bird_data\chunked_files\Acrocephalus-dumetorum-477196_chunk29.wav,Acrocephalus dumetorum
14913,.\bird_data\chunked_files\Acrocephalus-dumetorum-477196_chunk30.wav,Acrocephalus dumetorum
14914,.\bird_data\chunked_files\Acrocephalus-dumetorum-141038_chunk0.wav,Acrocephalus dumetorum
14915,.\bird_data\chunked_files\Acrocephalus-dumetorum-141038_chunk1.wav,Acrocephalus dumetorum
14916,.\bird_data\chunked_files\Acrocephalus-dumetorum-141038_chunk2.wav,Acrocephalus dumetorum
14917,.\bird_data\chunked_files\Acrocephalus-dumetorum-141038_chunk3.wav,Acrocephalus dumetorum
14918,.\bird_data\chunked_files\Acrocephalus-dumetorum-141038_chunk4.wav,Acrocephalus dumetorum
14919,.\bird_data\chunked_files\Acrocephalus-dumetorum-141038_chunk5.wav,Acrocephalus dumetorum
14920,.\bird_data\chunked_files\Acrocephalus-dumetorum-141038_chunk6.wav,Acrocephalus dumetorum
14921,.\bird_data\chunked_files\Acrocephalus-dumetorum-141038_chunk7.wav,Acrocephalus dumetorum
14922,.\bird_data\chunked_files\Acrocephalus-dumetorum-141038_chunk8.wav,Acrocephalus dumetorum
14923,.\bird_data\chunked_files\Acrocephalus-dumetorum-141038_chunk9.wav,Acrocephalus dumetorum
14924,.\bird_data\chunked_files\Acrocephalus-dumetorum-141038_chunk10.wav,Acrocephalus dumetorum
14925,.\bird_data\chunked_files\Acrocephalus-dumetorum-141038_chunk11.wav,Acrocephalus dumetorum
14926,.\bird_data\chunked_files\Acrocephalus-dumetorum-141038_chunk12.wav,Acrocephalus dumetorum
14927,.\bird_data\chunked_files\Acrocephalus-dumetorum-141038_chunk13.wav,Acrocephalus dumetorum
14928,.\bird_data\chunked_files\Acrocephalus-dumetorum-141038_chunk14.wav,Acrocephalus dumetorum
14929,.\bird_data\chunked_files\Acrocephalus-dumetorum-141038_chunk15.wav,Acrocephalus dumetorum
14930,.\bird_data\chunked_files\Acrocephalus-dumetorum-141038_chunk16.wav,Acrocephalus dumetorum
14931,.\bird_data\chunked_files\Acrocephalus-dumetorum-141038_chunk17.wav,Acrocephalus dumetorum
14932,.\bird_data\chunked_files\Acrocephalus-dumetorum-141038_chunk18.wav,Acrocephalus dumetorum
14933,.\bird_data\chunked_files\Acrocephalus-dumetorum-141038_chunk19.wav,Acrocephalus dumetorum
14934,.\bird_data\chunked_files\Acrocephalus-dumetorum-141038_chunk20.wav,Acrocephalus dumetorum
14935,.\bird_data\chunked_files\Acrocephalus-dumetorum-141038_chunk21.wav,Acrocephalus dumetorum
14936,.\bird_data\chunked_files\Acrocephalus-dumetorum-141038_chunk22.wav,Acrocephalus dumetorum
14937,.\bird_data\chunked_files\Acrocephalus-dumetorum-141038_chunk23.wav,Acrocephalus dumetorum
14938,.\bird_data\chunked_files\Acrocephalus-dumetorum-141038_chunk24.wav,Acrocephalus dumetorum
14939,.\bird_data\chunked_files\Acrocephalus-dumetorum-141038_chunk25.wav,Acrocephalus dumetorum
14940,.\bird_data\chunked_files\Acrocephalus-dumetorum-141038_chunk26.wav,Acrocephalus dumetorum
14941,.\bird_data\chunked_files\Acrocephalus-dumetorum-141038_chunk27.wav,Acrocephalus dumetorum
14942,.\bird_data\chunked_files\Acrocephalus-dumetorum-141038_chunk28.wav,Acrocephalus dumetorum
14943,.\bird_data\chunked_files\Acrocephalus-dumetorum-141038_chunk29.wav,Acrocephalus dumetorum
14944,.\bird_data\chunked_files\Acrocephalus-dumetorum-141038_chunk30.wav,Acrocephalus dumetorum
14945,.\bird_data\chunked_files\Acrocephalus-dumetorum-141038_chunk31.wav,Acrocephalus dumetorum
14946,.\bird_data\chunked_files\Acrocephalus-dumetorum-141038_chunk32.wav,Acrocephalus dumetorum
14947,.\bird_data\chunked_files\Acrocephalus-dumetorum-141038_chunk33.wav,Acrocephalus dumetorum
14948,.\bird_data\chunked_files\Acrocephalus-dumetorum-141038_chunk34.wav,Acrocephalus dumetorum
14949,.\bird_data\chunked_files\Acrocephalus-dumetorum-141038_chunk35.wav,Acrocephalus dumetorum
14950,.\bird_data\chunked_files\Acrocephalus-dumetorum-141038_chunk36.wav,Acrocephalus dumetorum
14951,.\bird_data\chunked_files\Acrocephalus-dumetorum-141038_chunk37.wav,Acrocephalus dumetorum
14952,.\bird_data\chunked_files\Acrocephalus-dumetorum-141038_chunk38.wav,Acrocephalus dumetorum
14953,.\bird_data\chunked_files\Acrocephalus-dumetorum-141038_chunk39.wav,Acrocephalus dumetorum
14954,.\bird_data\chunked_files\Acrocephalus-dumetorum-141038_chunk40.wav,Acrocephalus dumetorum
14955,.\bird_data\chunked_files\Acrocephalus-dumetorum-141038_chunk41.wav,Acrocephalus dumetorum
14956,.\bird_data\chunked_files\Acrocephalus-dumetorum-141038_chunk42.wav,Acrocephalus dumetorum
14957,.\bird_data\chunked_files\Acrocephalus-dumetorum-141038_chunk43.wav,Acrocephalus dumetorum
14958,.\bird_data\chunked_files\Acrocephalus-dumetorum-141038_chunk44.wav,Acrocephalus dumetorum
14959,.\bird_data\chunked_files\Acrocephalus-dumetorum-141038_chunk45.wav,Acrocephalus dumetorum
14960,.\bird_data\chunked_files\Acrocephalus-dumetorum-424008_chunk0.wav,Acrocephalus dumetorum
14961,.\bird_data\chunked_files\Acrocephalus-dumetorum-424008_chunk1.wav,Acrocephalus dumetorum
14962,.\bird_data\chunked_files\Acrocephalus-dumetorum-424008_chunk2.wav,Acrocephalus dumetorum
14963,.\bird_data\chunked_files\Acrocephalus-dumetorum-424008_chunk3.wav,Acrocephalus dumetorum
14964,.\bird_data\chunked_files\Acrocephalus-dumetorum-424008_chunk4.wav,Acrocephalus dumetorum
14965,.\bird_data\chunked_files\Acrocephalus-dumetorum-424008_chunk5.wav,Acrocephalus dumetorum
14966,.\bird_data\chunked_files\Acrocephalus-dumetorum-424008_chunk6.wav,Acrocephalus dumetorum
14967,.\bird_data\chunked_files\Acrocephalus-dumetorum-424008_chunk7.wav,Acrocephalus dumetorum
14968,.\bird_data\chunked_files\Acrocephalus-dumetorum-424008_chunk8.wav,Acrocephalus dumetorum
14969,.\bird_data\chunked_files\Acrocephalus-dumetorum-424008_chunk9.wav,Acrocephalus dumetorum
14970,.\bird_data\chunked_files\Acrocephalus-dumetorum-424008_chunk10.wav,Acrocephalus dumetorum
14971,.\bird_data\chunked_files\Acrocephalus-dumetorum-424008_chunk11.wav,Acrocephalus dumetorum
14972,.\bird_data\chunked_files\Acrocephalus-dumetorum-424008_chunk12.wav,Acrocephalus dumetorum
14973,.\bird_data\chunked_files\Acrocephalus-dumetorum-424008_chunk13.wav,Acrocephalus dumetorum
14974,.\bird_data\chunked_files\Acrocephalus-dumetorum-424008_chunk14.wav,Acrocephalus dumetorum
14975,.\bird_data\chunked_files\Acrocephalus-dumetorum-424008_chunk15.wav,Acrocephalus dumetorum
14976,.\bird_data\chunked_files\Acrocephalus-dumetorum-424008_chunk16.wav,Acrocephalus dumetorum
14977,.\bird_data\chunked_files\Acrocephalus-dumetorum-424008_chunk17.wav,Acrocephalus dumetorum
14978,.\bird_data\chunked_files\Acrocephalus-dumetorum-424008_chunk18.wav,Acrocephalus dumetorum
14979,.\bird_data\chunked_files\Acrocephalus-dumetorum-424008_chunk19.wav,Acrocephalus dumetorum
14980,.\bird_data\chunked_files\Acrocephalus-dumetorum-424008_chunk20.wav,Acrocephalus dumetorum
14981,.\bird_data\chunked_files\Acrocephalus-dumetorum-424008_chunk21.wav,Acrocephalus dumetorum
14982,.\bird_data\chunked_files\Acrocephalus-dumetorum-424008_chunk22.wav,Acrocephalus dumetorum
14983,.\bird_data\chunked_files\Acrocephalus-dumetorum-424008_chunk23.wav,Acrocephalus dumetorum
14984,.\bird_data\chunked_files\Acrocephalus-dumetorum-424008_chunk24.wav,Acrocephalus dumetorum
14985,.\bird_data\chunked_files\Acrocephalus-dumetorum-424008_chunk25.wav,Acrocephalus dumetorum
14986,.\bird_data\chunked_files\Acrocephalus-dumetorum-424008_chunk26.wav,Acrocephalus dumetorum
14987,.\bird_data\chunked_files\Acrocephalus-dumetorum-424008_chunk27.wav,Acrocephalus dumetorum
14988,.\bird_data\chunked_files\Acrocephalus-dumetorum-424008_chunk28.wav,Acrocephalus dumetorum
14989,.\bird_data\chunked_files\Acrocephalus-dumetorum-424008_chunk29.wav,Acrocephalus dumetorum
14990,.\bird_data\chunked_files\Acrocephalus-dumetorum-424008_chunk30.wav,Acrocephalus dumetorum
14991,.\bird_data\chunked_files\Acrocephalus-dumetorum-424008_chunk31.wav,Acrocephalus dumetorum
14992,.\bird_data\chunked_files\Acrocephalus-dumetorum-424008_chunk32.wav,Acrocephalus dumetorum
14993,.\bird_data\chunked_files\Acrocephalus-dumetorum-424008_chunk33.wav,Acrocephalus dumetorum
14994,.\bird_data\chunked_files\Acrocephalus-dumetorum-424008_chunk34.wav,Acrocephalus dumetorum
14995,.\bird_data\chunked_files\Acrocephalus-dumetorum-424008_chunk35.wav,Acrocephalus dumetorum
14996,.\bird_data\chunked_files\Acrocephalus-dumetorum-424008_chunk36.wav,Acrocephalus dumetorum
14997,.\bird_data\chunked_files\Acrocephalus-dumetorum-424008_chunk37.wav,Acrocephalus dumetorum
14998,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk0.wav,Acrocephalus dumetorum
14999,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk1.wav,Acrocephalus dumetorum
15000,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk2.wav,Acrocephalus dumetorum
15001,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk3.wav,Acrocephalus dumetorum
15002,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk4.wav,Acrocephalus dumetorum
15003,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk5.wav,Acrocephalus dumetorum
15004,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk6.wav,Acrocephalus dumetorum
15005,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk7.wav,Acrocephalus dumetorum
15006,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk8.wav,Acrocephalus dumetorum
15007,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk9.wav,Acrocephalus dumetorum
15008,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk10.wav,Acrocephalus dumetorum
15009,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk11.wav,Acrocephalus dumetorum
15010,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk12.wav,Acrocephalus dumetorum
15011,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk13.wav,Acrocephalus dumetorum
15012,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk14.wav,Acrocephalus dumetorum
15013,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk15.wav,Acrocephalus dumetorum
15014,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk16.wav,Acrocephalus dumetorum
15015,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk17.wav,Acrocephalus dumetorum
15016,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk18.wav,Acrocephalus dumetorum
15017,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk19.wav,Acrocephalus dumetorum
15018,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk20.wav,Acrocephalus dumetorum
15019,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk21.wav,Acrocephalus dumetorum
15020,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk22.wav,Acrocephalus dumetorum
15021,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk23.wav,Acrocephalus dumetorum
15022,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk24.wav,Acrocephalus dumetorum
15023,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk25.wav,Acrocephalus dumetorum
15024,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk26.wav,Acrocephalus dumetorum
15025,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk27.wav,Acrocephalus dumetorum
15026,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk28.wav,Acrocephalus dumetorum
15027,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk29.wav,Acrocephalus dumetorum
15028,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk30.wav,Acrocephalus dumetorum
15029,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk31.wav,Acrocephalus dumetorum
15030,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk32.wav,Acrocephalus dumetorum
15031,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk33.wav,Acrocephalus dumetorum
15032,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk34.wav,Acrocephalus dumetorum
15033,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk35.wav,Acrocephalus dumetorum
15034,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk36.wav,Acrocephalus dumetorum
15035,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk37.wav,Acrocephalus dumetorum
15036,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk38.wav,Acrocephalus dumetorum
15037,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk39.wav,Acrocephalus dumetorum
15038,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk40.wav,Acrocephalus dumetorum
15039,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk41.wav,Acrocephalus dumetorum
15040,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk42.wav,Acrocephalus dumetorum
15041,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk43.wav,Acrocephalus dumetorum
15042,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk44.wav,Acrocephalus dumetorum
15043,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk45.wav,Acrocephalus dumetorum
15044,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk46.wav,Acrocephalus dumetorum
15045,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk47.wav,Acrocephalus dumetorum
15046,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk48.wav,Acrocephalus dumetorum
15047,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk49.wav,Acrocephalus dumetorum
15048,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk50.wav,Acrocephalus dumetorum
15049,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk51.wav,Acrocephalus dumetorum
15050,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk52.wav,Acrocephalus dumetorum
15051,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk53.wav,Acrocephalus dumetorum
15052,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk54.wav,Acrocephalus dumetorum
15053,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk55.wav,Acrocephalus dumetorum
15054,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk56.wav,Acrocephalus dumetorum
15055,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk57.wav,Acrocephalus dumetorum
15056,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk58.wav,Acrocephalus dumetorum
15057,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk59.wav,Acrocephalus dumetorum
15058,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk60.wav,Acrocephalus dumetorum
15059,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk61.wav,Acrocephalus dumetorum
15060,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk62.wav,Acrocephalus dumetorum
15061,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk63.wav,Acrocephalus dumetorum
15062,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk64.wav,Acrocephalus dumetorum
15063,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk65.wav,Acrocephalus dumetorum
15064,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk66.wav,Acrocephalus dumetorum
15065,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk67.wav,Acrocephalus dumetorum
15066,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk68.wav,Acrocephalus dumetorum
15067,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk69.wav,Acrocephalus dumetorum
15068,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk70.wav,Acrocephalus dumetorum
15069,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk71.wav,Acrocephalus dumetorum
15070,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk72.wav,Acrocephalus dumetorum
15071,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk73.wav,Acrocephalus dumetorum
15072,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk74.wav,Acrocephalus dumetorum
15073,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk75.wav,Acrocephalus dumetorum
15074,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk76.wav,Acrocephalus dumetorum
15075,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk77.wav,Acrocephalus dumetorum
15076,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk78.wav,Acrocephalus dumetorum
15077,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk79.wav,Acrocephalus dumetorum
15078,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk80.wav,Acrocephalus dumetorum
15079,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk81.wav,Acrocephalus dumetorum
15080,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk82.wav,Acrocephalus dumetorum
15081,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk83.wav,Acrocephalus dumetorum
15082,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk84.wav,Acrocephalus dumetorum
15083,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk85.wav,Acrocephalus dumetorum
15084,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk86.wav,Acrocephalus dumetorum
15085,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk87.wav,Acrocephalus dumetorum
15086,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk88.wav,Acrocephalus dumetorum
15087,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk89.wav,Acrocephalus dumetorum
15088,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk90.wav,Acrocephalus dumetorum
15089,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk91.wav,Acrocephalus dumetorum
15090,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk92.wav,Acrocephalus dumetorum
15091,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk93.wav,Acrocephalus dumetorum
15092,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk94.wav,Acrocephalus dumetorum
15093,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk95.wav,Acrocephalus dumetorum
15094,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk96.wav,Acrocephalus dumetorum
15095,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk97.wav,Acrocephalus dumetorum
15096,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk98.wav,Acrocephalus dumetorum
15097,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk99.wav,Acrocephalus dumetorum
15098,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk100.wav,Acrocephalus dumetorum
15099,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk101.wav,Acrocephalus dumetorum
15100,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk102.wav,Acrocephalus dumetorum
15101,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk103.wav,Acrocephalus dumetorum
15102,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk104.wav,Acrocephalus dumetorum
15103,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk105.wav,Acrocephalus dumetorum
15104,.\bird_data\chunked_files\Acrocephalus-dumetorum-419412_chunk106.wav,Acrocephalus dumetorum
